,edit_history_tweet_ids,id,text,withheld
3218,['1595380103453855746'],1595380103453855746,"https://t.co/PnPMhshNfR
Honeywell
Winter is coming…….
#Honeywell $HON #HON #Layoff #Layoffs #Redundancy #JobCut #JobCuts #Recession #Jobs #JobsGrowth #Aerospace #Resideo #Charlotte #phoenix #glendale 🤖",
3219,['1595380076555771906'],1595380076555771906,"https://t.co/PgfBQpovwH
Ford
Change is scary but don't let that stop you
$F #ford #automotivelayoffs #autoindustry #detroit #michigan #detroitlayoffs #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
3220,['1595380055764525058'],1595380055764525058,"https://t.co/n8PSi0xiab
Honeywell
Management need to be fired
#Honeywell $HON #HON #Layoff #Layoffs #Redundancy #JobCut #JobCuts #Recession #Jobs #JobsGrowth #Aerospace #Resideo #Charlotte #phoenix #glendale 🤖",
3221,['1595379995072921600'],1595379995072921600,"https://t.co/hU3nRNjxG2
Ford
What changes would you like to see?
$F #ford #automotivelayoffs #autoindustry #detroit #michigan #detroitlayoffs #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
3222,['1595379896443961345'],1595379896443961345,"https://t.co/mzmwiFTEje
Teradata
How Many Got Laid-off
#teradata #layoff #layoffs $TDC #TDC #sandiego #database #analytics #Hadoop #bigdata #jobcuts #economy #recession #reorg #storage #databases 🤖",
3223,['1595379883592531973'],1595379883592531973,"https://t.co/R3mBn9A3VP
Intel
I can't wait for this agony to end.
#intel #intc $intc #hightech #chips #semiconductors #californiajobs #oregonjobs #jobs #recession #layoff #layoffs #thelayoff $IBM #QCOM $QCOM #qualcomm 🤖",
3224,['1595379863166373889'],1595379863166373889,"https://t.co/LZgsW74GOt
Allstate
Layoffs...
#allstate $ALL #ALL #insurance #insurancejobs #Northfield #NorthfieldTownship #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
3225,['1595379826260598786'],1595379826260598786,"https://t.co/bXpfsSvoq4
AT&amp;T
How things have changed
#att #attandt #telco #telcolayoffs #telecom $t #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
3226,['1595379809881915393'],1595379809881915393,"https://t.co/ulYBgg9AOI
Honeywell
Honeywell to pay $1.3 billion to resolve asbestos-related claims
#Honeywell $HON #HON #Layoff #Layoffs #Redundancy #JobCut #JobCuts #Recession #Jobs #JobsGrowth #Aerospace #Resideo #Charlotte #phoenix #glendale 🤖",
3227,['1595379762091925507'],1595379762091925507,"https://t.co/YTuzjI1Fr5
3M
When will 3M announce that they laid off a whole department last week?
#threem #mmm $mmm #SaintPaul #MN #minnesota #minnesotajobs #minnesotalayoffs #saintpaullayoffs #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
3228,['1595379728017494020'],1595379728017494020,"https://t.co/T7wgvtQytK
Intel
How can forecasts be so far off? Who is held accountable?
#intel #intc $intc #hightech #chips #semiconductors #californiajobs #oregonjobs #jobs #recession #layoff #layoffs #thelayoff $IBM #QCOM $QCOM #qualcomm 🤖",
3229,['1595379409892024321'],1595379409892024321,"https://t.co/8GHMS69hLG
Dell
When will 2022 Dell layoffs start? Who will be affected?
#dell $dell #austin #austinlayoffs #roundrock #texasjobs #texas #itjobs #delljobs #itlaoffs #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
3230,['1595379358344019969'],1595379358344019969,"https://t.co/6x12fsmair
Ford
Offers to underperforming salaried employees
$F #ford #automotivelayoffs #autoindustry #detroit #michigan #detroitlayoffs #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
3231,['1595379330628075521'],1595379330628075521,"🧐 Données Clés sur le Sentiment à Venir pour l’Allemagne alors que la Récession se Profile ❗

👉 https://t.co/9UVGMMIdon 📚

#recession #bourse #Actualité

RW : 81 % des comptes CFD de détail perdent de l'argent.",
3232,['1595379292888006658'],1595379292888006658,"Go through below thread. 

#AugmentedReality #layoffs #recession",
3233,['1595379279935991813'],1595379279935991813,"https://t.co/QHTdL2TKRA
VMware
No Layoffs?
#vmware #dell #broadcom $vmw #vmw #hightech #software #virtualization #virtualizationjobs #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
3234,['1595379257085149187'],1595379257085149187,"https://t.co/QhcFVyjqMJ
Intel
Intel grown up to be a Banana Republic
#intel #intc $intc #hightech #chips #semiconductors #californiajobs #oregonjobs #jobs #recession #layoff #layoffs #thelayoff $IBM #QCOM $QCOM #qualcomm 🤖",
3235,['1595379201909170177'],1595379201909170177,"https://t.co/j8Ch0JCcIp
Wells Fargo
All or none
#wellsfargo #wellsfargobank $wfc $wfb #bac #bofa $bac #bankinglayoffs #bankingjobs #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
3236,['1595379177318125569'],1595379177318125569,"https://t.co/0tqY47fHAA
Ford
An Open Letter To Jim, Again
$F #ford #automotivelayoffs #autoindustry #detroit #michigan #detroitlayoffs #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
3237,['1595379168216244224'],1595379168216244224,"With interest rates rising and a #recession on the cards, how is the #conveyancing world being affected?

Well, business might slow down &amp; fees might go up.

However, this is more of a ""normalisation"" of business instead of a collapse, so no need to panic: https://t.co/Qi4DomtE04 https://t.co/M1QKfUNPtW",
3238,['1595379080802848768'],1595379080802848768,"https://t.co/5u3qXKvenP
AT&amp;T
Misrouted calls...
#att #attandt #telco #telcolayoffs #telecom $t #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
3239,['1595379027183046656'],1595379027183046656,"https://t.co/EI1c2gisAa
Ford
When is the next round of layoffs??
$F #ford #automotivelayoffs #autoindustry #detroit #michigan #detroitlayoffs #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
3240,['1595379006030974977'],1595379006030974977,"https://t.co/bORRxLZXvb
Wells Fargo
2 calls and 3 texts
#wellsfargo #wellsfargobank $wfc $wfb #bac #bofa $bac #bankinglayoffs #bankingjobs #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
3241,['1595378957037223940'],1595378957037223940,"https://t.co/AOdyJ5DIR1
Wells Fargo
The WellsWare store has the swag you love!
#wellsfargo #wellsfargobank $wfc $wfb #bac #bofa $bac #bankinglayoffs #bankingjobs #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
3242,['1595378886371840002'],1595378886371840002,"https://t.co/qj7CDdBoxz
Nike
Having more than enough employees
$NKE $UA $ADDYY #Layoff #Layoffs #justdoit #Nike $LULU #recession #redundancy #jobcuts #apparel #shoes #joblosses #economy #beaverton #oregon #oregonjobs 🤖",
3243,['1595378844546080770'],1595378844546080770,"https://t.co/pcEbfLNLUg
Wells Fargo
d-mb question regarding 60 day NON-working notice
#wellsfargo #wellsfargobank $wfc $wfb #bac #bofa $bac #bankinglayoffs #bankingjobs #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
3244,['1595378822869909508'],1595378822869909508,"https://t.co/SXYP7jf6iN
VMware
Carbon Blacks fate...
#vmware #dell #broadcom $vmw #vmw #hightech #software #virtualization #virtualizationjobs #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
3245,['1595378801726324738'],1595378801726324738,"https://t.co/ld1OHBNwSM
AT&amp;T
This is AT$T's strategy? To Cry. Bah wha wha
#att #attandt #telco #telcolayoffs #telecom $t #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
3246,['1595378728317640704'],1595378728317640704,"https://t.co/U3WHLs9pPO
3M
Wee Pete calling the shots now
#threem #mmm $mmm #SaintPaul #MN #minnesota #minnesotajobs #minnesotalayoffs #saintpaullayoffs #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
3247,['1595378641080295425'],1595378641080295425,"https://t.co/kMkB9ShuMh
DXC
EMEA Town Hall
$DXC #DXC #DXCTechnology $HPE $CSC #HPE #CSC $IBM #IBM #Ashburn #virginia #viriginalayoffs #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
3248,['1595378559555891200'],1595378559555891200,"#partygate
#RepublicNow
#NursesStrike
#midwives
#RMT
#postalstrike
#firefighterstrike
#teachersstrike
#doctorsstrike
#royalmail
#Ryanair
#portstrike
#CivilService
#indyref2
#recession
#Depression
#CostOfLivingCrisis
#ScottishIndependence
#StickUp4Scotland
#indyWales
#WhisperList",
3249,['1595378525401337856'],1595378525401337856,"🚨Financial Tsunami Is Coming!🚨 https://t.co/NvsP1g22e4 via @YouTube 

#xrp #crypto #recession",
3250,['1595378415561056256'],1595378415561056256,"https://t.co/Rb9jsPRP31
Teradata
Severance? Should I negotiate?
#teradata #layoff #layoffs $TDC #TDC #sandiego #database #analytics #Hadoop #bigdata #jobcuts #economy #recession #reorg #storage #databases 🤖",
3251,['1595378390286356481'],1595378390286356481,"https://t.co/tKbaIKu6Fk
Allstate
Welcome to Allstate
#allstate $ALL #ALL #insurance #insurancejobs #Northfield #NorthfieldTownship #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
3252,['1595378323076546560'],1595378323076546560,"https://t.co/8PYIO3sOzM
Avaya
Bankruptcy next week
$AVYA #avaya #communications #techjobs #joblosses #recessionlayoffs #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff #Durham #NC #northcarolina 🤖",
3253,['1595378283851485185'],1595378283851485185,"https://t.co/fVjIjcCUPn
Western Digital
Why there is no mention of the layoff ??
#WD $WDC #WesternDigital #SanDisk #SanJose #California #jobcuts #recession #layoff #layoffs #thelayoff 🤖",
3254,['1595378210010718209'],1595378210010718209,"https://t.co/COprvwapwx
Wells Fargo
What’s the point of flex cubes when the buildings are empty?
#wellsfargo #wellsfargobank $wfc $wfb #bac #bofa $bac #bankinglayoffs #bankingjobs #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
3255,['1595377979483373570'],1595377979483373570,"https://t.co/D1PvvdVf8a
Intel
We should be INCLUSIVE of expert skill and MERITOCRACY... and any other measure detracts.
#intel #intc $intc #hightech #chips #semiconductors #californiajobs #oregonjobs #jobs #recession #layoff #layoffs #thelayoff $IBM #QCOM $QCOM #qualcomm 🤖",
3256,['1595377958952337410'],1595377958952337410,"https://t.co/C3LL9H1ctZ
Wells Fargo
BCP TEST?
#wellsfargo #wellsfargobank $wfc $wfb #bac #bofa $bac #bankinglayoffs #bankingjobs #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
3257,['1595377926442188801'],1595377926442188801,"https://t.co/mDlxHZejTS
VMware
On regulator's radar...
#vmware #dell #broadcom $vmw #vmw #hightech #software #virtualization #virtualizationjobs #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
3258,['1595377895236575232'],1595377895236575232,"https://t.co/DVsiXC9gLO
3M
Missed this one… Why is MR called Tire Man on this site?
#threem #mmm $mmm #SaintPaul #MN #minnesota #minnesotajobs #minnesotalayoffs #saintpaullayoffs #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
3259,['1595377845492228097'],1595377845492228097,"https://t.co/xszqZ1Yfp2
DXC
Shareholders Looked After
$DXC #DXC #DXCTechnology $HPE $CSC #HPE #CSC $IBM #IBM #Ashburn #virginia #viriginalayoffs #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
3260,['1595377796448149506'],1595377796448149506,"https://t.co/ElwX1wxuoT
3M
Stop the whining and get back to work!
#threem #mmm $mmm #SaintPaul #MN #minnesota #minnesotajobs #minnesotalayoffs #saintpaullayoffs #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
3261,['1595377740747886595'],1595377740747886595,"https://t.co/MqfkvnDVDc
Avaya
Any Hope For Avaya
$AVYA #avaya #communications #techjobs #joblosses #recessionlayoffs #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff #Durham #NC #northcarolina 🤖",
3262,['1595377692513390594'],1595377692513390594,Thủ tướng Đức Olaf Scholz: An ninh năng lượng cho mùa đông này được đảm bảo https://t.co/bOUqIb2nR9 #Germany #Energy #Gas #EURUSD #Recession,
3263,['1595377618710298625'],1595377618710298625,"https://t.co/NDlZRaIgNJ
VMware
Forbes Best Employers
#vmware #dell #broadcom $vmw #vmw #hightech #software #virtualization #virtualizationjobs #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
3264,['1595377563127406594'],1595377563127406594,"https://t.co/15LmoUf12Q
Wells Fargo
Managers - start pushing leaders to open the ability to volunteer for layoffs
#wellsfargo #wellsfargobank $wfc $wfb #bac #bofa $bac #bankinglayoffs #bankingjobs #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
3265,['1595377462090862592'],1595377462090862592,"https://t.co/VSzlIGKyAO
Intel
How many are still left to cut?
#intel #intc $intc #hightech #chips #semiconductors #californiajobs #oregonjobs #jobs #recession #layoff #layoffs #thelayoff $IBM #QCOM $QCOM #qualcomm 🤖",
3266,['1595377417257885697'],1595377417257885697,"https://t.co/nL0hD3CqCU
AT&amp;T
Are you still using Q?
#att #attandt #telco #telcolayoffs #telecom $t #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
3267,['1595377276585381889'],1595377276585381889,"https://t.co/XmNVNhiKRg
Nike
Another Diversity ""leader"" says adios....
$NKE $UA $ADDYY #Layoff #Layoffs #justdoit #Nike $LULU #recession #redundancy #jobcuts #apparel #shoes #joblosses #economy #beaverton #oregon #oregonjobs 🤖",
3268,['1595377156783316992'],1595377156783316992,"https://t.co/RBbNq7Ot3S
Dell
Things are not looking good
#dell $dell #austin #austinlayoffs #roundrock #texasjobs #texas #itjobs #delljobs #itlaoffs #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
3269,['1595377129310519296'],1595377129310519296,"https://t.co/xFwEb640vG
Wells Fargo
Bonus targets?
#wellsfargo #wellsfargobank $wfc $wfb #bac #bofa $bac #bankinglayoffs #bankingjobs #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
3270,['1595377101389144064'],1595377101389144064,"https://t.co/2v7W9G1jDW
Wells Fargo
Is anyone actually complying with RTO?
#wellsfargo #wellsfargobank $wfc $wfb #bac #bofa $bac #bankinglayoffs #bankingjobs #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
3271,['1595377078937026561'],1595377078937026561,"https://t.co/GWtltLn1at
Wells Fargo
Offshore team is a disaster
#wellsfargo #wellsfargobank $wfc $wfb #bac #bofa $bac #bankinglayoffs #bankingjobs #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
3272,['1595377031369334786'],1595377031369334786,"https://t.co/elkkxVDtuU
Intel
Intel cuts CEO stock payouts amid layoffs
#intel #intc $intc #hightech #chips #semiconductors #californiajobs #oregonjobs #jobs #recession #layoff #layoffs #thelayoff $IBM #QCOM $QCOM #qualcomm 🤖",
3273,['1595377010188197889'],1595377010188197889,"https://t.co/ZeMfY8dSbc
Intel
When did it all go downhill?
#intel #intc $intc #hightech #chips #semiconductors #californiajobs #oregonjobs #jobs #recession #layoff #layoffs #thelayoff $IBM #QCOM $QCOM #qualcomm 🤖",
3274,['1595376989505978371'],1595376989505978371,"https://t.co/X7sdAtScUQ
Honeywell
Round four inbound 2nd to 12th.
#Honeywell $HON #HON #Layoff #Layoffs #Redundancy #JobCut #JobCuts #Recession #Jobs #JobsGrowth #Aerospace #Resideo #Charlotte #phoenix #glendale 🤖",
3275,['1595376933390483458'],1595376933390483458,"https://t.co/eXjUlSpolc
Intel
No layoffs till Christmas to avoid god's fury ?
#intel #intc $intc #hightech #chips #semiconductors #californiajobs #oregonjobs #jobs #recession #layoff #layoffs #thelayoff $IBM #QCOM $QCOM #qualcomm 🤖",
3276,['1595376858140643328'],1595376858140643328,"https://t.co/ITmyy4JSFZ
AT&amp;T
ATS All Hands 11/29
#att #attandt #telco #telcolayoffs #telecom $t #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",
3277,['1595375563870437376'],1595375563870437376,@Maubmarcon Parabéns! Vai dar certo! #foralula #comunismonao #corrupcao #corruption #censura #censorship #recession #misery #poverty,
3278,['1595375258613211140'],1595375258613211140,"BUDGET - CRISE MONETAIRE Que FAIRE ? POINT NEMO https://t.co/e6woEzX5on via @YouTube 
#pointnemo #recession #inflation #crisemonétaire #patrimoine #or",
3279,['1595375216758296576'],1595375216758296576,"The FT reports this morning that - ""UK economic activity has shrunk for a fourth consecutive month as new orders fell at the fastest pace in nearly two years."" We are in a #recession whether the gov't admits it or not.",
3280,['1595375037032599552'],1595375037032599552,"#Google has asked its managers to identify 6% of its employees, or 10,000 people, who they believe are underperforming.

#Google #layoffs #Meta #Amazon #Twitter #recession #job 

https://t.co/DhcBzqzx5e",
3281,['1595373897146564608'],1595373897146564608,"Stock Market Crash Is Coming in 2023, Even If US Economy Avoids #Recession #cryptocrash #BitcoinCrash 
https://t.co/HJdFAPjg0F",
3282,['1595373597933142017'],1595373597933142017,https://t.co/IehFvBdq31 #Russia #Recession #Economy #PutinsWar #Sanctions,
3283,['1595373005089087488'],1595373005089087488,New Zealand forecasts #recession in 2023 as it delivers largest rate hike in history #bitcoincrash | New Zealand | The Guardian https://t.co/cfXVLGbEuY,
3284,['1595371175407910914'],1595371175407910914,#thanksgivingwithblackfamilies #Thanksgiving #recession #redflags 🤣😂🤣😂😂 https://t.co/Xwf8MTqrvF,
3285,['1595371078506930184'],1595371078506930184,"What have you done for me recently?
https://t.co/z7TSkdknDD
#business #sales #recession #downturn #motivation",
3286,['1595370628831322113'],1595370628831322113,"The looming #recession and the ongoing wave of layoffs have hit the #banking sector, with @CreditSuisse saying that it projects a $1.6 Bn loss in Q4 due to subdued client activity in the wealth management and Swiss bank division. (@nishtha_pandey_ )

https://t.co/KuosqEOvVo",
3287,['1595370498057273344'],1595370498057273344,"Get your house in order. #Recession 

An inverted yield curve reflects investors' expectations for a decline in longer-term interest rates as a result of a deteriorating economic performance. 

Hence, #recession https://t.co/wtT09zYENh",
3288,['1595370456370085890'],1595370456370085890,$SPX $BTC #Bitcoin #investing #ConsumerSpending #recession #bonds #YieldCurve #economy https://t.co/5uetw2xsn8,
3289,['1595368053545570307'],1595368053545570307,"How is everyone feeling about the recession?

#recession #Poll #UK #business",
3290,['1595368024864759808'],1595368024864759808,"Elon Musk's 2022 Wealth Loss Exceeds $100 Billion for the First Time.
Reason - Tesla shares plummeted to a two-year low. 
But - He’s still the world's richest person.
#ElonMusk #Tesla #BernardArnault #Recession #Shares #Stoxbox #StoxboxIndia",
3291,['1595367846691098625'],1595367846691098625,#HP #एचपी #layoff #छंटनी #employee #कर्मचारी #inflation #महंगाई #recession #मंदी #Katihar #कटिहार #KatiharKiJanta #katiharsehai #bihar #बिहार #BiharNews https://t.co/TzFDverwxd,
3292,['1595367840319782917'],1595367840319782917,"This headline…yet the U.S. #stockmarket is soaring. This will not age well if you are long. 

#trading #stocks #inflation #recession #bearmarket #options #wallstreetbets

China may have 'passed the point of no return' as Covid infections soar @CNBC https://t.co/ZDq1D84EJD",
3293,['1595367833042558978'],1595367833042558978,"@brysonandy @CFigueres @GretaThunberg @oboylemm @BBCRosAtkins @Greenpeace @FT @japantimes @NHKWORLD_News @japan @JPN_PMO @IPCC_CH @UN @WHO @IPBES @BBC @RoyalFamily @UKParliament @SkyNews @guardian @CNN @ABC @CBS @nbc @TIME @wto @antonioguterres @g20org @mariannaspring @FFFMAPA @Schwarzenegger @NATO @climatemorgan @Reuters @350 @IntlCrimCourt @POTUS @EmmanuelMacron @PBS @AmanpourCoPBS @MFA_China @vonderleyen @MarinaOvsy_ @ndtv @WIONews @FAO @WFP @PMOIndia @NewsHour @NobelPrize #SNP #Referendum wants~#Canada NOT American Revolution

#GovUK NOT want #ScottishIndependence popular vote AFTER #Conservatives PROVEN Neoliberal Greed:
#Recession=#Brexit/#BrexitRecession
#EconomicCrisis=#MiniBudget=#Austerity+YEARS

Forced #Imperialism:
https://t.co/toacw6TuYP.",
3294,['1595367817657962497'],1595367817657962497,Stop the #SIA from wrecking the #security industry. You cannot allow them to price us out of our livelihoods @SuellaBraverman @ukhomeoffice @10DowningStreet @labour @Keir_Starmer @YvetteCooperMP #Tories #inflation #recession #CostOfLivingCrisis #LabourParty #PrimeMinister #No10 https://t.co/Wur4o9uZNw,
3295,['1595367705502154753'],1595367705502154753,"⁦@ericrevel1⁩ «Si on repasse au dessus de 9% de taux de chômage de la population active, ça consacrera surtout l’échec de la politique économique du gouvernement,puisqu’on vise 5% en 2027. » #récession #inflation #punchline https://t.co/80VFP8IUx7",
3296,['1595367521355374592'],1595367521355374592,"This is really SAD!!

Source:https://t.co/37mYbleRcG

#splinterlands #P2EGame #P2Egaming #BlockchainGames #GameFi #NFTGame #recession #cryptocrash #SPS #CoinMarketCap #itemswap #itemswaplive https://t.co/QhEwTHw7Yp",
3297,['1595367303025233923'],1595367303025233923,"🇪🇺 While OECD’s 2023 forecasts for get bleak, there are inconsistencies in some crucial aspects for the Eastern EU.

Most importantly, #Germany is the centre of gravity for the Eastern economies and as
its #recession deepens, no way #Poland &amp; #Hungary are forsaken from recession. https://t.co/7FIeuqy9LK",
3298,['1595366234240884736'],1595366234240884736,El Doctor Doom predice «días oscuros» para el capitalismo https://t.co/DQVegHpXlc #AlanWoods #CrisisCapitalista #recession,
3299,['1595366175604604928'],1595366175604604928,"The new Notes 
May Nigeria Prevail
#FIFAWorldCup 
#Qatar2022 
#recession 
#BATKSM2023 https://t.co/sB0sh7zyuE",
3300,['1595365615455330304'],1595365615455330304,"@bennyjohnson https://t.co/uDYZHsNCXl 👈💰See How Michael Went from Being Homeless… to Being a Millionaire… by Beating the Banks at Their Own Game!
#recession #makemoneyonline #trump #biden https://t.co/QsgLCJMKYa",
3301,['1595365369518198788'],1595365369518198788,"@NickAdamsinUSA https://t.co/uDYZHsNCXl 👈💰See How Michael Went from Being Homeless… to Being a Millionaire… by Beating the Banks at Their Own Game!
#recession #makemoneyonline #trump #biden https://t.co/0FHyqcUYuS",
3302,['1595365338459394049'],1595365338459394049,RT @AbhiVer45722951: RT @AbhiVer45722951: RT @TStockmonk: What is Inflation ? - SERIES Watch exclusively in our channel streaming now !!! https://t.co/HPgqgE9smV #inflation #useconomy #economics #deflation #recession #financialliteracy #realestate #inve… https://t.co/80CkHhtJRZ,
3303,['1595364065232261120'],1595364065232261120,"How are #FMCG brands thriving during an economic downturn? 

Well, first you need to keep your marketing budget as it is!

It's important to keep your company visible throughout the #Recession in order to stay in the public's mind.

More: https://t.co/dV5BOcPTjm",
3304,['1595361508208377857'],1595361508208377857,"@HenrikZeberg This is for me a move upside in order to clean the leverages that were too pessimistic.

Fundamentally, I don't see how #DAX could outperform $SPX if Germany enters a tough and long #recession",
3305,['1595360754961895426'],1595360754961895426,"US 10-Year Treasury Constant Maturity Minus 3-Month Treasury now at -0.64bps

#Nifty #StockMarketindia #SP500 #NASDAQ #recession https://t.co/UTI5tPGyve",
3306,['1595359755136077825'],1595359755136077825,"ક્રિપ્ટો કરન્સીમાં સતત ઘટાડો બિટકોઇન 16000 ડોલર અંદર
#gujaratmail #newsmail #news #newspaper #breakingnews #breaking #cryptocurrency #bitcoin #india #gujarat #ahmedabad #gandhinagar #recession
https://t.co/nDUmkq1w2e",
3307,['1595359501825314817'],1595359501825314817,"Explore new #opportunities to beat the #Recession on HiKinjo! #Earnextra by sharing your skills or selling your extra food within your neighbourhood!

👉𝗚𝗲𝘁 #HiKinjo 𝗻𝗼𝘄 𝗳𝗼𝗿 𝗳𝗿𝗲𝗲 - https://t.co/SF7ORm0RfZ 
 
#recessionproof #uk #earndaily #ukemployment #sidehustle https://t.co/T3xMzfFqlp",
3308,['1595359366575702017'],1595359366575702017,"In the 1970s, the #Yale economist Herbert Scarf determined that the time to equilibrium scales exponentially with the number of products and services in the economy to the power of four. READ Risk &amp; Opportunity: https://t.co/ISQZfSClIp  #valueinvesting #recession #gilt https://t.co/qHNAwYF8cY",
3309,['1595357242009829377'],1595357242009829377,"Better than expected, yet still deep in contraction.

#Germany S&amp;P Global...
✅...#Manufacturing PMI Nov P: 46.7 (est 45.0; prev 45.1)
✅...#Services PMI Nov P: 46.4 (est 46.2; prev 46.5)
✅Composite #PMI Nov P: 46.4 (est 44.9; prev 45.1)

#German #Economy #Growth #Recession $EWG https://t.co/RJbYBBX6XP",
3310,['1595356943090012160'],1595356943090012160,"NZD/USD se aferra a ganancias posteriores al RBNZ cerca de máximos de varios meses, foco en las minutas del FOMC https://t.co/AwZJmwh2Sk #NZDUSD #RBNZ #Recession #Fed #Currencies",
3311,['1595356504940576769'],1595356504940576769,纽元兑美元坚守新西兰联储加息后至近数月高位的涨幅，焦点转向FOMC会议纪要 https://t.co/9saYBeZKdA #NZDUSD #RBNZ #Recession #Fed #Currencies,
3312,['1595355618608525312'],1595355618608525312,"GBP/USD Sedikit Bergerak Pasca IMP Inggris, Tertahan di Kisaran di Sekitar 1,1900 Jelang Risalah FOMC https://t.co/3wZPvxsVSu #GBPUSD #PMI #Recession #Fed #Currencies",
3313,['1595353748037042178'],1595353748037042178,GBP/USD se mantiene en un rango en torno a 1.1900 después de PMI del Reino Unido y antes de minutas del FOMC https://t.co/DFQU0znP3T #GBPUSD #PMI #Recession #Fed #Currencies,
3314,['1595353580093198336'],1595353580093198336,英镑/美元在英国采购经理人指数后仍困于1.1900附近区间内，关注FOMC纪要 https://t.co/KYkdreTuBt #GBPUSD #PMI #Recession #Fed #Currencies,
3315,['1595353429169168385'],1595353429169168385,"Status of Stocks to watch today

No trade triggered in 4 stocks

APOLLOHOSP, CIPLA💥🔥

#StocksToBuy #StockToWatch #niftyprediction #nifty #niveshvalue #StockMarket #Nifty #StockMarket #BREAKOUTSTOCKS #recession #StockMarketindia  #stockmarketcrash #NASDAQ #SGXNIFTY #Options https://t.co/qvR1Cob9S5 https://t.co/BbXVHdJrl6",
3316,['1595353166937219073'],1595353166937219073,"When the second largest retailer tells their customers to chill the f%!k out on buying...three days before #BlackFriday ... that's not bullish #AmazonPrime #recession

https://t.co/DihdbJiWMG",
3317,['1595352546847195136'],1595352546847195136,"Some less bad news on the #UK economy: flash composite #PMI output index ticked up to 48.3 in November: still signalling #recession, but may be levelling out 🤞

ps. UK continues to hold up better than the eurozone (47.8) and especially #Germany (46.4), though they improved too https://t.co/z2TMfnW2io",
3318,['1595352146613919745'],1595352146613919745,"The recession #recession 

https://t.co/5NvrNleCCa",
3319,['1595351256159358976'],1595351256159358976,"GBP/USD moves little post-UK PMIs, stuck in a range around 1.1900 ahead of FOMC minutes – by @hareshmenghani

https://t.co/a44TiL7zSf

 #GBPUSD #PMI #Recession #Fed #Currencies",
3320,['1595351139079573505'],1595351139079573505,"The UK economy looks set for another quarterly #GDP decline in Q4, which would confirm a #recession. https://t.co/Q6VOC1cCfB",
3321,['1595350381709918209'],1595350381709918209,RT @AbhiVer45722951: RT @TStockmonk: What is Inflation ? - SERIES Watch exclusively in our channel streaming now !!! https://t.co/HPgqgE9smV #inflation #useconomy #economics #deflation #recession #financialliteracy #realestate #investment #spendinghabit… https://t.co/80CkHhtJRZ,
3322,['1595350118999674880'],1595350118999674880,"BANKNIFTY 42800 CE IS BUY AT CMP  124
SL 86

#FINNIFTY
#StocksToBuy #stockmarketcrash
#StockMarkets #stockmarketnews
#stocks #banknifty #BANKNIFTYFUTURE #nifty50
#NiftyBank #NIFTYFUTURE #recession #investing #StockMarket
#StockMarketindia
Join us
https://t.co/YQYiiUfIrc",
3323,['1595350076339400704'],1595350076339400704,#recession is at its peak. Be safe.,
