"edit_history_tweet_ids","id","text"
[1598093851537076200],1598093851537076200,"""@elonmusk Do you trust him? Can he/they be taken on their word? I'd suggest that you have a plan B prepared, ready to go, should things change."""
[1598093851272827000],1598093851272827000,"""@SciSpen @JUKKL_DE @chemexer @ThierryBreton @elonmusk You are just making shit up 🤣\n\nI'll be you you cannot point to a single specific form of \""red tape\"", that makes it a \""nightmare\"" to offer your online service to EU customers."""
[1598093850249400300],1598093850249400300,"""@JamesTillmanIII @Mike7783925334 @billystamatelos @DarkBrandon2020 @TomFitton @elonmusk @Apple There wasn’t a coup because our institutions are still relatively strong and cuckboy Pence did the right thing for once. But the intent to have fake electors come and overturn the results in swing states and not certify Biden as the legit winner was a coup attempt, like it or not"""
[1598093849519612000],1598093849519612000,"@thelittleidiot @elonmusk @CNN @Twitter Your @ checks out"
[1598093849066627000],1598093849066627000,"@BruceQBurke @elonmusk @Apple @tim_cook @Twitter @AppStore What do you think about Elon's comments about Apple banning twitter? Join our heated Twitter discussion here https://t.co/VocTpMvK6p https://t.co/MYsHLbl6D5"
[1598093848843997200],1598093848843997200,"@MrJonCryer @elonmusk Such an ironic last name"
[1598093848424501200],1598093848424501200,"@elonmusk Obviously elon"
[1598093848341012500],1598093848341012500,"""@elonmusk I lost 100k dollars in Doge Coin, can you please help me elon musk, all my assets are gone\ntrc20 usdt TJXCHJpayGb7GBFfnMsSkfTHpM37S8aLMH"""
[1598093847682482200],1598093847682482200,"@elonmusk Looks like that rumor was started by the liberal loons on the left."
[1598093847627976700],1598093847627976700,"@PatriciaThom10 @slicethendice @TomMizzouri @kimmb24 @TheoWainhouse @BradBaud @thelittleidiot @elonmusk @CNN @Twitter And you're still going..."
[1598093847510548500],1598093847510548500,"@elonmusk You are a master baiter."
[1598093847095316500],1598093847095316500,"@EvasTeslaSPlaid @elonmusk No"
[1598093846956892200],1598093846956892200,"@3YearLetterman @elonmusk That's a communist approach to freedom."
[1598093846700691500],1598093846700691500,"@israelUSAforeve @elonmusk And he beat #Trump."
[1598093846000595000],1598093846000595000,"DESDE EL EJE CAFETERO COLOMBIANO FRATERNO\nTIEMPO\n@elonmusk\n\nCLIK\nMira este video... 👀 https://t.co/3FRIkIj8UZ\n\nH8"
[1598093845824409600],1598093845824409600,"@realjoeymUS @elonmusk OHHHH we got it…..they should all be in jail"
[1598093845488881700],1598093845488881700,"""@elonmusk @tim_cook Wonderful! But, what about Apple’s suppression of free speech in Chins?"""
[1598093845107204000],1598093845107204000,"@elonmusk Now he saying that"
[1598093844763275300],1598093844763275300,"@elonmusk Ah and @jack had nothing to do with censorship"
[1598093844360622000],1598093844360622000,"""@elonmusk @tim_cook I appreciate beautiful grounds, but wth 🤦🏾‍♂️. Thats a hole with water in it. Or am I missing something"""
[1598093843983138800],1598093843983138800,"@ChuckCallesto @elonmusk do not go !!"
[1598093843945369600],1598093843945369600,"""@Troy_IRL @elonmusk You are kidding right? I doubt he lied. You all assume because of Trump. Not every single detail is Trump related. Its freedom of speech on both sides. If one side is shown, so is the other."""
[1598093843672727600],1598093843672727600,"@elonmusk Good to hear"
[1598093843655954400],1598093843655954400,"@russ817 @ericwmccann @zaptrax @caroljsroth @elonmusk And where exactly can I find this mRNA polio shot that has been around for centuries? 🤔"
[1598093843429490700],1598093843429490700,"@elonmusk You made a great PR move."
[1598093843047800800],1598093843047800800,"""@eastcoastmafia6 @realThomasHealy @NYSE @hyliion @elonmusk @Tesla Eh, just peachy. How's the potatoes this year?"""
[1598093843022299100],1598093843022299100,"@elonmusk @tim_cook What did he say about China? Did he come clean about how he is standing with the ccp?"
[1598093842930339800],1598093842930339800,"@jeff_white576 @elonmusk Don't get banned now."
[1598093842749661200],1598093842749661200,"@lavern_spicer @elonmusk We Don't need any more hateful and disrespectful tweets from those suspended accounts."
[1598093842653548500],1598093842653548500,"""Backpedaling, I suspect. It's a good thing .@elonmusk and others fired back right away.\nBut, Elon, be aware, he might follow through on his original plan when you're not looking. He'll do it underhandedly, sneakily. https://t.co/ymndWYVzTQ"""
[1598093842590625800],1598093842590625800,"""@elonmusk Is it fair and reasonable to state, your comments regarding Apple has initially lead to misinformation, that has grossly filtered through media and other outlets, that you so passionately and warmly fighting against?"""
[1598093842544496600],1598093842544496600,"@elonmusk Your transparency is refreshing... Thank You"
[1598093842443821000],1598093842443821000,"@arctechinc @tim_cook @elonmusk You don't know that 👀"
[1598093840837390300],1598093840837390300,"@elonmusk Dude- do the phone anyways- break the monopoly."
[1598093839155499000],1598093839155499000,"@AugustusMust @DonnaLfromNY @thelittleidiot @elonmusk @CNN @Twitter Man I’ve seen the whole hard drive and spoken to a few of the ‘girls’ a Hunter had. It’s all true. I’m open to differing views but I’ve seen all of the files and it’s not even debatable. You can access it all."
[1598093839084195800],1598093839084195800,"@2457klhu @TomFitton @elonmusk @jhall The goof is a feminized establishment puppet🤣"
[1598093838744453000],1598093838744453000,"""@Harristicks @WSCKR1 @an0therlizard @ElijahSchaffer @elonmusk Deny facts all you want, but it still doesn't change the objective truth that YOU👏🏻ARE👏🏻WRONG👏🏻.\n\nIt may be your opinion, but it's a stupid opinion when the English dictionary is what is correct here, not you and your holier-than-thou-ness."""
[1598093837896777700],1598093837896777700,"@elonmusk Can you still make a phone please!"
[1598093837716422700],1598093837716422700,"@patriziapattys2 @Eridlas @elonmusk @TwitterSupport Ma non ci posso credere!\nCosa stanno combinando?!"
[1598093837507121200],1598093837507121200,"""@RoosterV4 Toujours impressionnante l'arrogance des bureaucrates qui n'ont jamais rien créé, ce sont avérés les fossoyeurs de nombreuses entreprises et ont fait fortune, sans risque sur le dos de la bête.\nThierry Breton : un des plus beaux exemples de la nomenklatura occidentale. @elonmusk"""
[1598093837507104800],1598093837507104800,"@elonmusk https://t.co/6MTj39gjlv"
[1598093836630515700],1598093836630515700,"@elonmusk @tim_cook Chinese and Indian outsourced sweat shop workers are glad their insufferable work has provided for such a woke serene campus."
[1598093835544191000],1598093835544191000,"@elonmusk You both need to get out of China..."
[1598093835489677300],1598093835489677300,"@elonmusk But can you trust what he says?"
[1598093835187654700],1598093835187654700,"@elonmusk @neuralink I hope all the weird musk nerds get neuralinks and start eating each other's faces off"
[1598093834378162200],1598093834378162200,"@elonmusk @javieroriaz @tim_cook Very nice place. Indeed"
[1598093834142961700],1598093834142961700,"@StonedApeCrew @elonmusk @neuralink to the moon😘.https://t.co/gviz5UspGR"
[1598093832800727000],1598093832800727000,"""@BitterbatC @SquadGetsInFree @Walcandy1 @elonmusk Just like police shootings. Law enforcement is a very small percentage of deaths.Seems you are not focusing, on the majority of offenders."""
[1598093832692052000],1598093832692052000,"""@elonmusk He caved, because the heat is on."""
[1598093831748341800],1598093831748341800,"Elon is doing more for this country than any president or politician ever could. Thank you @elonmusk https://t.co/RGwVsleLdp"
[1598093831592767500],1598093831592767500,"@Fityeth @elonmusk @neuralink This is a surprise!💯.https://t.co/1yqD1zc9Kk"
[1598093831383421000],1598093831383421000,"@elonmusk 🤣🤣🤣🤣"
[1598093830548779000],1598093830548779000,"@elonmusk Good!!!  I kindof wanted a Tesla phone though. :)"
[1598093829961584600],1598093829961584600,"@elonmusk Now if Apple will stop obeying the CCP in China and censoring the Chinese people AND removes all manufacturing from China... as should Tesla... then we might be going in the right direction. Stop supporting the CCP."
[1598093829915443200],1598093829915443200,"@HistoryInPics @elonmusk “Hydrogen is stupid” aka “I don’t understand hydrogen cars and I’ve invested in people who know electricity”"
[1598093829714120700],1598093829714120700,"@TenryoTheLight @elonmusk @jhall Jews"
[1598093829491814400],1598093829491814400,"""@elonmusk @teslaownersSV @reedhastings You knew already, didn’t you?😏"""
[1598093829038829600],1598093829038829600,"@bethanyshondark @elonmusk that's not an issue anymore...see that is how Trumpers react to whatever is their way but then again Trump's business in China while in office never came up amongst @GOP either..."
[1598093828665536500],1598093828665536500,"@elonmusk @HistoryInPics ایلان! شما که همش در حال توئیت زدنی! برو کار کن مرد..."
[1598093828606800000],1598093828606800000,"@elonmusk Let free speech live and let censorship die"
[1598093828199964700],1598093828199964700,"@elonmusk https://t.co/nNJLC8bszh"
[1598093827616956400],1598093827616956400,"@elonmusk Excellent because I was ready to dump my apple products"
[1598093827579203600],1598093827579203600,"@elonmusk @vincent13031925 @federalreserve  - “No.”"
[1598093827499528200],1598093827499528200,"@elonmusk One hallmark of a trustworthy person is the willingness to own a mistake.\n\nOne hallmark of a reprehensible person is doubling down on the hatred of someone for owning a mistake."
[1598093827092668400],1598093827092668400,"@elonmusk #Winning"
[1598093826937454600],1598093826937454600,"@WatcherGuru @elonmusk https://t.co/v6CB0tAa1S"
[1598093826714845200],1598093826714845200,"@TomFitton @Twitter @elonmusk Not for long because the EU is making life very difficult for Musk right now."
[1598093826127978500],1598093826127978500,"@Erwin_Perez @Hamletgarcia17 @elonmusk @dougmastriano @lourdesubieta @DrOz @PAGOP @GarrityForPA @Laurenjmayk @MikeCarterTV @salvadorduran @KariLake @ChrisCPandolfo I have been seeing good results about her everywhere and a lot of people keep saying to reach out to her. I eventually did and it turns out profitable. If you aren't following @Emily_Barnett_ you should be. I have added massively to my holdings."
[1598093825989574700],1598093825989574700,"""@TinaTweeker @elonmusk @Brick_Suit @jhall On both sides! Don’t like something, don’t shop there, don’t follow them, don’t watch their movies or shows, etc. IGNORE THEM!"""
[1598093825565950000],1598093825565950000,"@gurgavin @elonmusk @teslaownersSV @reedhastings People’s opinion should change based on incoming new data."
[1598093825465254000],1598093825465254000,"@elonmusk @tim_cook Lol"
[1598093825255542800],1598093825255542800,"@elonmusk @tim_cook Is someone actually working there?"
[1598093825230401500],1598093825230401500,"@AlanaHo16398799 @muskQu0tes @elonmusk What exactly is a military grade weapon?"
[1598093824454459400],1598093824454459400,"@elonmusk @tim_cook Jay-z and Beyonce control the weather.\n\nhttps://t.co/pp9Y7veCCa https://t.co/tLMtVWqNZJ"
[1598093824093741000],1598093824093741000,"""@KGB_Recipes @mteeeezy @kilmarley2112 @twieterazzi @FemzForever @MetaJane5 @kokomebe @sirDukeDevin @elonmusk I think it’s great that we can feel comfortable enough to rip on people that did great things, in the past, because they don’t meet todays exacting standards of enlightenment. Purity tests are the best. I bet you’ve got some choice words about MLK and Gandhi as well."""
[1598093824072777700],1598093824072777700,"@Hubertusleben @Christine_C84 @MonsterResource @Factschaser @rhensing @elonmusk @tim_cook https://t.co/X6UGAu0I9T"
[1598093822621515800],1598093822621515800,"@LeopoldNick @elonmusk I know you meant \"storm\" but \"fire stork\" is an amazing visualization 😂"
[1598093820247167000],1598093820247167000,"@RealTBONEHusker @elonmusk You love my humor Bone!"
[1598093819404497000],1598093819404497000,"@elonmusk @tim_cook I am amazed (and pleased) that you have the time to sort these misunderstandings out. 😉👍"
[1598093818850848800],1598093818850848800,"""@ThoughtLarceny @Devinsayswecan1 @SnowBrooks_ @elonmusk Conservatives are trying to preserve our Republic, not tear it down or sell it out. I don't watch Fox. When the Left tries to shut someone down, I have to ask why that is &amp; I do my research &amp; reach my own conclusions. Would that more Americans did the same!"""
[1598093817743167500],1598093817743167500,"@elonmusk Thats great news."
[1598093816745320400],1598093816745320400,"@elonmusk So don’t burn all my Apple products?"
[1598093815956795400],1598093815956795400,"""@JimCarrey Oh please don't leave! We'll get rid of @elonmusk! @Twitter can't possibly make it without a man of your obvious greatness &amp; humility. It would be like losing @Alyssa_Milano, or @jimmyfallon. How would we carry on without your rapier wit? @timcast @LandauDave https://t.co/GNoS7GiAcQ"""
[1598093815868723200],1598093815868723200,"@elonmusk 🙏🙏🙏🙏🙏🙏🙏"
[1598093815579299800],1598093815579299800,"@elonmusk https://t.co/gAKWILVW1v"
[1598093815252152300],1598093815252152300,"""let's invest?!  IN the best of Brazil!\n   City Curitiba - State Paraná, let's guarantee your property in Brazil, in the best city, with the best quality of life in Brazil!!! \nhttps://t.co/p8MCM2JcRl\n\n@POTUS  @UOL @Ukraine @YourAnonP @NASA @elonmusk \n\nhttps://t.co/BTluazIgHl"""
[1598093815080190000],1598093815080190000,"@elonmusk @tim_cook Don’t trust him. He’s an Auburn grad."
[1598093815059206100],1598093815059206100,"@Shem_Infinite @elonmusk Where’s the amnesty and Twitter Files?"
[1598093814874648600],1598093814874648600,"@ChrissieMayr @elonmusk @EvaFoxU @Reuters https://t.co/cr5RBLVQFh"
[1598093812509073400],1598093812509073400,"@elonmusk Reis yine ayari vermis aq:-)"
[1598093812274192400],1598093812274192400,"@carsonkrow @elonmusk Install Google Chrome and open it up."
[1598093812085457000],1598093812085457000,"@ross_jace @elonmusk prove you don’t have a https://t.co/p70Z4VLKkf by joining this space!"
[1598093811938656300],1598093811938656300,"@HistoryInPics @elonmusk Kinda looks like quagmire."
[1598093811737301000],1598093811737301000,"@elonmusk @tim_cook Man is about to acquire 🍎"
[1598093809971519500],1598093809971519500,"@MattWallace888 @elonmusk Ol Timmy didn’t want the #Dogephone crushing his platform"
[1598093809661116400],1598093809661116400,"@muskQu0tes @elonmusk No such thing as an assault rifle it's a rifle it's a pistol or it's a machine gun."
[1598093809480798200],1598093809480798200,"@elonmusk What about 30% tax ?"
[1598093809057169400],1598093809057169400,"@elonmusk Cook getting hate mail from the lefties right about now."
[1598093808952311800],1598093808952311800,"@KanpaiPandas @elonmusk @RobGronkowski @ochocinco  come join some marble races bros"
[1598093808646094800],1598093808646094800,"@elonmusk @tim_cook @elonmusk @cz_binance @VitalikButerin @TheCryptoLark @CryptoKemal @kriptoemre @WatcherGuru \n@OokiTrade @harvest_finance \nNEXT  PUMP\n\n#OOKI           #VGX            #FET\n\n#FARM          #XEC            #HODL \n\n#Binance  #HuobiGlobal\n#Gateio #KuCoin   \n\n🐳🐳🐳💯💯💯💵💵💵🚀🚀🚀 https://t.co/fkp2jTEqO6"
[1598093808000200700],1598093808000200700,"""@elonmusk @tim_cook my mindvoice, idhu ennada maduraikke vandha sodhanai 😂"""
[1598093807798845400],1598093807798845400,"@elonmusk @DavidSacks @elonmusk buy them too Elon and run them to ground"
[1598093807517855700],1598093807517855700,"@elonmusk needs to go on @Timcast IRL"
[1598093805483593700],1598093805483593700,"""@MatthewStadlen @MadeleinaKay @Nigel_Farage @realDonaldTrump @BorisJohnson @Jacob_Rees_Mogg @Arron_banks @rupertmurdoch @afneil @calvinrobinson @elonmusk @InstituteGC @LozzaFox @darrengrimes_ @danwootton @michaelgove @dominic206 @piersmorgan @jeremycorbyn @RishiSunak @johnredwood @Conservatives @MattHancock @DominicRaab @pritipatel @SuellaBraverman @Jeremy_Hunt @BBC @carolecadwalla @PeterStefanovi2 @OwenJones84 @AyoCaesar @Femi_Sorry @CentralBylines @NEBylines @BylineTimes @Channel4News Meaning #UkPolitics , Laws, Rules, Policing/Police, Ethics, Changes Within #Uk #NHS Hence More Rapes, Sexual Assaults, #LGBTHate , Greed &amp; MORE 😞\n\nWe Begged For: #UkPeople ,To Vote For: @JeremyCorbyn In 2017 &amp; 2019, As Most @UkLabour / @COOPParty ,Foresaw Risks &amp; Dangers Of Such"""
[1598093805349060600],1598093805349060600,"@ThierryBreton @elonmusk We don't welcome you and your commie ghouls."
[1598093805039005700],1598093805039005700,"@USMiniTru @elonmusk Exactly"
[1598093803717812200],1598093803717812200,"@elonmusk Kumbaya"
[1598093803449372700],1598093803449372700,"@elonmusk So you were lying"
[1598093802941476900],1598093802941476900,"@Troy_IRL @elonmusk 🤣 could it have been the opposite?"
[1598093802618912800],1598093802618912800,"""@darklionking2 @ChadGainor @glamelegance @elonmusk @tim_cook Telsa is not the best car. Maybe for you. But not others. Also, lots of quality issues with interior/exterior fit, noise, parts not working. Issues with being able to service it.\n\nIt’s a new offering, so a littler premature to say it’s the best car"""
[1598093802090418200],1598093802090418200,"@elonmusk Ha! Lucky you!"
[1598093801566142500],1598093801566142500,"@elonmusk Thats great 👏👏👏💚"
[1598093801238954000],1598093801238954000,"@elonmusk Role models rule the day"
[1598093801046020000],1598093801046020000,"@elonmusk So it’s clear that you now need to make the e phone and that Apple will definitely take you off their App Store."
[1598093800433254400],1598093800433254400,"@gabehudson @elonmusk Lies like Russian collusion?  Or the vax stops the spread?  Or Hunter Biden's laptop is fake?  Those sorts of lies?"
[1598093799552524300],1598093799552524300,"""@elonmusk I lost 100k dollars in Doge Coin, can you please help me elon musk, all my assets are gone\ntrc20 usdt TJXCHJpayGb7GBFfnMsSkfTHpM37S8aLMH"""
[1598093798508462000],1598093798508462000,"@DineshDSouza @elonmusk That there will a helluva mess and wide scale panic at corporate when nobody’s prepared for April 15."
[1598093798495559700],1598093798495559700,"@thelittleidiot @elonmusk @CNN @Twitter Please be careful as you leave so the door won’t hit you too hard"
[1598093798432977000],1598093798432977000,"@labiografia2 @TonySoriano9 @elonmusk Y algunos beben los vientos! 🤣🤣🤣"
[1598093798428799000],1598093798428799000,"@joncoopertweets Thank you @elonmusk"
[1598093797833179100],1598093797833179100,"@elonmusk Things can escalate fast."
[1598093797732233200],1598093797732233200,"@elonmusk So they will be no Tesla phone?"
[1598093797531213800],1598093797531213800,"@townhallcom @elonmusk What a hypocrite."
[1598093797304717300],1598093797304717300,"@Joeylo83701896 @waivingentropy @elonmusk I don’t think most commoners/citizens in the modern western world can even grasp what you’re saying. They’re incredibly reactive to things they’re told to react to"
[1598093796520382500],1598093796520382500,"@elonmusk So you overreacted to fake news.  Got it."
[1598093796486836200],1598093796486836200,"@ThierryBreton @elonmusk Tyrant"
[1598093796067012600],1598093796067012600,"@elonmusk He didn't want to poke the bear"
[1598093795966406700],1598093795966406700,"@abnhydr8 @elonmusk @neuralink Wow.😘.https://t.co/BRkvNGLT6a"
[1598093795903828000],1598093795903828000,"""@elonmusk @jhall You’re full of poop 💩 Elmo🤡. You were JUST asking people to “cancel” Apple, Google, Amazon, Vindman, the democrats and more. You are a phony pos."""
[1598093795857690600],1598093795857690600,"@elonmusk I thought not."
[1598093794855243800],1598093794855243800,"@elonmusk Then why on earth would you put something out there that is fake?"
[1598093794364493800],1598093794364493800,"@Jim_Jordan @elonmusk Every single citizen"
[1598093793814724600],1598093793814724600,"""@TomFitton @elonmusk @Twitter We've got a full blown communist administration running America now, for real.  No joke, to quote Biden"""
[1598093793689211000],1598093793689211000,"@elonmusk It was all a big misunderstanding. Everything is alright now. https://t.co/6RAWDStzTu"
[1598093793601126400],1598093793601126400,"@TeslaAIBot @elonmusk I just hope a new phone is in route or we're screwed. I have enough faith in Elon that one is but this roller coaster is gonna make me throw up 🤢"
[1598093792791273500],1598093792791273500,"@elonmusk But you can create a new phone anyway. YouPhone"
[1598093792384471000],1598093792384471000,"""@Nomad_1x @elonmusk All likelihood, this threat happened and the reaction by the public was so severe that the two reconciled it and Cook requested a recant by favor, that or did happened by someone working at apple but was not approved by the upper level."""
[1598093790635389000],1598093790635389000,"""@Troy_IRL @elonmusk Imagine not being able to remove yourself from the platform, owned by the man you hate. Lol"""
[1598093790056972300],1598093790056972300,"@EdRaposo_ @elonmusk @elonmusk help here please ☝🏻"
[1598093789943713800],1598093789943713800,"@Troy_IRL @elonmusk https://t.co/MvB6HQoDwf"
[1598093789452992500],1598093789452992500,"@elonmusk Really?!  Then people truly are pushing rumors &amp; false claims if what you tweet is truthful."
[1598093788358271000],1598093788358271000,"@stillgray @elonmusk He's not paving anything\nhttps://t.co/PqXA3gnbOJ"
[1598093787552964600],1598093787552964600,"@bookonbob @Darren76780228 @Nomad_1x @elonmusk Oh so uou mean like the mainstream hit peices on Tesla? Ya okay right......"
[1598093787519033300],1598093787519033300,"""@SatyaCovertCAS @elonmusk FROM AMY HOLEM\n\""IN 2005, President joeBiden (@POTUS) (then Senator Biden) talks about nanoparticles tags EEG brain scans as a surveillance tool in the 21st century. \nAs predicted thousands of Americans (myself included) have become victims of this tool\""\n  https://t.co/GCOUQwtLre"""
[1598093787414548500],1598093787414548500,"@BrosnanHoban @elonmusk Ur an asskisser pathetic"
[1598093787343261700],1598093787343261700,"@elonmusk \nTesla Phonetics!!! https://t.co/KNBV0b4MLZ"
[1598093785900032000],1598093785900032000,"@Dr_Dan_Nelson @GuitaristGabe12 @alx @SenWarren @elonmusk Yeah the Drs that were talking about vitamin C and MRNA technology that were banned were rascist and hateful?  Cut it out with trying to ban free speech."
[1598093785782972400],1598093785782972400,"@liberalhunter62 @87cmm @H8TR_HURTER @the_WS6 @RealNickMugalli @elonmusk @tim_cook I think thise numbers cone on the aide of their Kool-aid packet!"
[1598093785250279400],1598093785250279400,"@elonmusk Tim got very lucky every one would have gave up their iPhone and he knows 99% of us that have an iPhone are conservative…"
[1598093784918937600],1598093784918937600,"""@Diego_Briones13 @PetronioVV Mi solidaridad con @PetronioVV, una sola cadena de oración hacia @elonmusk para que devuelva la cuenta de mi querido amigo."""
[1598093784516264000],1598093784516264000,"@elonmusk Will @Apple / @tim_cook be using twitter to market ads again?"
[1598093783836815400],1598093783836815400,"@LelloucheNico @BrosnanHoban @elonmusk You could \"easily\" build an android app store since fundamentally it's open source. Just need a repository for APKs"
[1598093783731929000],1598093783731929000,"@Farquetoo @elonmusk https://t.co/4rhck5Nvmk https://t.co/sAQklqvhS0"
[1598093783698063400],1598093783698063400,"@elonmusk F Apple!"
[1598093783077646300],1598093783077646300,"@elonmusk I am glad to hear this; I still want a space phone..."
[1598093782871724000],1598093782871724000,"@elonmusk 🙌"
[1598093782763081700],1598093782763081700,"@elonmusk When are suspended accounts opened?…\n\n،\n\n،\n\n،\n،\n\n، @Almustaqim_90"
[1598093782703952000],1598093782703952000,"@elonmusk You guys should keep talking! ♥"
[1598093782645608400],1598093782645608400,"""@place1place2 @ironyistasty @SethDillon @EliErlick @elonmusk If you're feeling down or worry you're a dolt, just remember you will never make as many flawed circular logic counter arguments as @place1place2"""
[1598093780946915300],1598093780946915300,"@cryptogems555 @saylor @elonmusk @tim_cook D O G E    9\n✅Doge 9 has _NO BUY TAX for the next 12 hours!_\n\nhttps://t.co/zxFXou9cYZ\n\nhttps://t.co/iJgTEbGl1R\n\nhttps://t.co/SevgEDNcCi\n\n#HBDDOGE #DOGE9 #DOGE #DOGETURNS9 #DOGEREWARDS #BSC #MEMECOINS #BEP20 #SHIBA #BNB  #BINANCE"
[1598093780795916300],1598093780795916300,"@elonmusk @tim_cook Can Tesla get a beautiful HQ like this too?"
[1598093780598431700],1598093780598431700,"@TrafficBarrels @elonmusk @neuralink This is a surprise👍.https://t.co/gviz5UspGR"
[1598093780569436200],1598093780569436200,"""@elonmusk @emilyalbert689 @EvaFoxU @Reuters It sounds good, but you have to take into account those lost souls that hate free speech, or should I say speech different then their own."""
[1598093780304810000],1598093780304810000,"@ShelKel2 @elonmusk 🎯"
[1598093779969667000],1598093779969667000,"""@bennyjohnson @the_veiled_eyes @elonmusk 'So you see I had no choice whatsoever but to perpetuate the propaganda and supress even newspaper stories about it, I was literally a victim in the hunter lap top story too'"""
[1598093779495714800],1598093779495714800,"""@RyanMay02103594 @juliaioffe @elonmusk Hey dont knock MSPaint, the first lightsaber mod for Fallout was edited in MS Paint."""
[1598093779176947700],1598093779176947700,"@rAgingPachyderm @TwitterBusiness @elonmusk Lmao. Even you sad losers with your Mastadon accounts are tweeting 3000 times a day."
[1598093778946248700],1598093778946248700,"@ThierryBreton @elonmusk YOU WILL NOT DICTATE EU CITIZENS WHAT IS DISINFORMATION!!! \nNEVER!"
[1598093778577129500],1598093778577129500,"@elonmusk Misunderstanding lmao 🤣"
[1598093777063022600],1598093777063022600,"@DonutOperator @elonmusk @tim_cook Why do you want to see dildos that bad?"
[1598093776219951000],1598093776219951000,"@kerpen Isn't that what she supported until @elonmusk took over?"
[1598093776157048800],1598093776157048800,"@Troy_IRL @elonmusk Dafuq you talking about"
[1598093776115101700],1598093776115101700,"@renaudpila Vivement que @elonmusk vous facture 8000 dollars mois la gestion de votre compte CERTIFIÉ qui n'est que le relais de votre PROPAGANDE POLITIQUE.\nIl est temps de renflouer ce réseau social déficitaire @Twitter où vous faites abusivement régner votre censure BIEN PENSANTE !😁🤣 https://t.co/pt8BofhF28"
[1598093775909269500],1598093775909269500,"""@SustainableMe09 @TwitterBusiness @elonmusk Considering I am in college, I have that covered, Thank you. \nI never pushed hate and division, although you seem to be all on your own. Oh, and it is “relearn,” not re learn."""
[1598093775112671200],1598093775112671200,"@AlexanderWeMove @elonmusk This is actually a pretty good theory"
[1598093774089224200],1598093774089224200,"@elonmusk Where did the thought/rumor come from?"
[1598093773829197800],1598093773829197800,"""@elonmusk I lost 100k dollars in Doge Coin, can you please help me elon musk, all my assets are gone\ntrc20 usdt TJXCHJpayGb7GBFfnMsSkfTHpM37S8aLMH"""
[1598093772965183500],1598093772965183500,"@muskQu0tes @elonmusk 👍 congratulations."
[1598093771224207400],1598093771224207400,"""@elonmusk Good I was ready to smash my wife's iPhone with a hammer and my kids.  Also, ready to short Apple stock."""
[1598093770784149500],1598093770784149500,"@elonmusk Crisis averted"
[1598093770314350600],1598093770314350600,"@elonmusk Guess Tim Cook got the message that we would love to have you create competition against the Apple phone and watch! Glad he's falling in line!"
[1598093770289221600],1598093770289221600,"@elonmusk @tim_cook Wow.\nEngagement...discussion...resolution.\nHow that for being proactive! \n@elonmusk for president?"
[1598093769957523500],1598093769957523500,"@StonedApeCrew @elonmusk @neuralink This is a chance. Don't miss it！🙏.https://t.co/1yqD1zc9Kk"
[1598093769773285400],1598093769773285400,"@elonmusk @tim_cook Nice! https://t.co/BTLSFX7oy8"
[1598093769735565300],1598093769735565300,"""@ThierryBreton @EU_Commission @elonmusk Кувалда, пуля, петля, внесудебные расправы русофашистов..- как продолжение деятельности НКВД при крысопутине.\nhttps://t.co/6rv6vDEhZr"""
[1598093769521647600],1598093769521647600,"""#BrazilianSpring Limeira SP, 30/11/22, 31 days protesting . It doesn’t matter long it will take but we will not have a convicted criminal as a president . Out Lula thief #ForaLulaLadrão @SkyNews @BBCNews @itvnews @exercitooficial @elonmusk 🇧🇷🇧🇷🇧🇷🇧🇷 https://t.co/nS0ZFqWzAj"""
[1598093767872946200],1598093767872946200,"""@teslaownersSV @elonmusk Truth is beliefs and values and properties and corresponding responses of an individual’s situation, I believe that Elon respects the reality of a person’s everyday life anyhow what is the truth, don’t ask questions!!!!!!!!"""
[1598093767797792800],1598093767797792800,"@dom_lucre Just like @elonmusk . They all loved him until he wouldn't play their games."
[1598093766652760000],1598093766652760000,"@elonmusk @TwitterSupport\nThis has to be some sort of BIG mistake - please #Restore @_Pehicc https://t.co/hSswkaSQ2a https://t.co/U4djVLRNix"
[1598093766367543300],1598093766367543300,"@BrosnanHoban @elonmusk I still think he should build a phone using the starlink infrastructure.  Cut out all the big carriers"
[1598093765767745500],1598093765767745500,"@Jdubbs222000 @OfficialSPGB @elonmusk I imagine you tweeted this from an Apple."
[1598093765117628400],1598093765117628400,"@pill_swallow @globe55trotter @micahflee @morgfair @chadloder @VPS_Reports @crimethinc @EFJBGC @elonmusk Bullshït"
[1598093764836589600],1598093764836589600,"""@PamRadcliffe5 @fxshea62 @elonmusk @jhall Bad mouthing vs cancelling.... You know there is a difference, right?"""
[1598093764064858000],1598093764064858000,"@TheTeslaBull @elonmusk Did @tim_cook asked about Apple Play on @Tesla ?"
[1598093763989352400],1598093763989352400,"@elonmusk Sorry for doubting you at the start Elon.\nI just thought here is another human being that would like to control this planet.\nA true humanitarian in a position of power and influence such as yours.\nI have not witnessed in many a year."
[1598093763335057400],1598093763335057400,"""@TomFitton @elonmusk @Twitter The Trump wire taps, fraudulent Clinton Russia dossier, bogus impeachments should have been enough to launch a massive investigation into misuse of power. Now, the same party is launching attacks against a citizen. Sure seems like a domestic terror issue to me."""
[1598093762810753000],1598093762810753000,"@Wontsaveher @KelPort @ftloamerica @nahongtho @ItsDylanBC @MarcTheBulll @elonmusk @tim_cook Kinda like not knowing what TDS is"
